name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Austin,2019-03-09,84.7,60.7,73.3,81.8,60.7,72.7,51.7,57,0.035,100,25,rain,0,0,24.9,11.2,218.1,1008.4,52.6,7.9,188.7,16.4,8,,2019-03-09T06:48:06,2019-03-09T18:35:18,0.11,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,
Austin,2019-03-10,77.5,56.4,67.7,77.5,56.4,67.7,58.1,72.2,0,0,0,,0,0,17.2,10.2,54.3,1014.5,77.1,8.1,72.6,5.9,3,,2019-03-10T07:46:56,2019-03-10T19:35:58,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2019-03-11,66.7,58.1,60.9,66.7,58.1,60.9,51.8,72.4,0,0,0,,0,0,18.3,10.1,16.8,1020.4,97.2,8.2,54.7,4.5,2,,2019-03-11T07:45:45,2019-03-11T19:36:37,0.17,Overcast,Cloudy skies throughout the day.,cloudy,
Austin,2019-03-12,77.5,58.1,66.7,77.5,58.1,66.7,60.7,82.8,0.017,100,16.67,rain,0,0,32.2,18.8,137.3,1016.3,88.8,5.3,74.4,6.4,3,,2019-03-12T07:44:34,2019-03-12T19:37:16,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,
Austin,2019-03-13,81.9,56.2,70.3,81.3,56.2,70.2,59.1,70.7,0.365,100,20.83,rain,0,0,31.6,15.9,170.4,1004.1,49.1,8.9,206.7,17.7,8,,2019-03-13T07:43:23,2019-03-13T19:37:55,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,
Austin,2019-03-14,74.7,60.5,68.9,74.7,60.5,68.9,38.1,35.7,0.017,100,4.17,rain,0,0,24.2,14.7,344.5,1013.4,29.5,9.3,235.8,20.3,9,,2019-03-14T07:42:11,2019-03-14T19:38:34,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,
Austin,2019-03-15,59.2,49.9,54.8,59.2,45,54.6,27,34.8,0,0,0,,0,0,31.5,16.5,14.1,1027.4,45.5,9.9,142.9,12.4,6,,2019-03-15T07:40:59,2019-03-15T19:39:13,0.31,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,
Austin,2019-03-16,60.7,45.4,54.1,60.7,43.1,53.4,25.8,34.7,0,0,0,,0,0,,8,19.1,1028.7,83.5,9.9,145,12.4,8,,2019-03-16T07:39:46,2019-03-16T19:39:51,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2019-03-17,67.3,43.5,56.2,67.3,43.5,56.2,31.4,40.8,0,0,0,,0,0,,5.7,36.3,1026.2,16.9,9.9,239.7,20.7,9,,2019-03-17T07:38:34,2019-03-17T19:40:29,0.38,Clear,Clear conditions throughout the day.,clear-day,
Austin,2019-03-18,70.5,45.2,57.1,70.5,45.2,57.1,35.4,48.5,0,0,0,,0,0,18.4,10.4,106.5,1024.9,12.8,9.9,226.1,19.6,9,,2019-03-18T07:37:21,2019-03-18T19:41:07,0.42,Clear,Clear conditions throughout the day.,clear-day,
Austin,2019-03-19,70.7,49.1,58.9,70.7,49.1,58.9,39.8,50.8,0,0,0,,0,0,20.8,9.1,154,1024,65.6,9.9,156.6,13.5,7,,2019-03-19T07:36:08,2019-03-19T19:41:45,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2019-03-20,75.5,52,62.2,75.5,52,62.2,48.3,62.7,0,0,0,,0,0,,11.1,17.3,1023,49.2,9.9,164,14,8,,2019-03-20T07:34:55,2019-03-20T19:42:23,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2019-03-21,78.3,49.9,64.1,78.3,49.9,64.1,37.4,44.1,0,0,0,,0,0,,5.4,32.2,1022.8,25.8,9.9,252,21.9,9,,2019-03-21T07:33:42,2019-03-21T19:43:00,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2019-03-22,79.7,50,65.1,79.7,50,65.1,45.6,51,0,0,0,,0,0,21.5,10.2,160.3,1019.6,36,9.9,212,18.2,8,,2019-03-22T07:32:29,2019-03-22T19:43:38,0.55,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,
Austin,2019-03-23,73.9,61.9,67.5,73.9,61.9,67.5,56.5,68,0,0,0,,0,0,23,10.8,160.1,1017.4,88,9.9,66.2,5.7,3,,2019-03-23T07:31:16,2019-03-23T19:44:15,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2019-03-24,82,65.6,71.4,82.6,65.6,71.5,61.9,73.1,0,0,0,,0,0,21.9,9.1,171.5,1016.9,75,9.8,153.8,13.1,7,,2019-03-24T07:30:02,2019-03-24T19:44:52,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2019-03-25,81.7,66.1,72.9,80.4,66.1,72.9,57.9,63,0,0,0,,0,0,21.1,11.1,24.3,1018.8,61.6,9.4,150.9,13.3,7,,2019-03-25T07:28:49,2019-03-25T19:45:29,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2019-03-26,78,54.8,65.7,78,54.8,65.7,47,52.5,0,0,0,,0,0,,9.1,34,1024.5,9.1,9.8,252.5,21.8,9,,2019-03-26T07:27:36,2019-03-26T19:46:06,0.68,Clear,Clear conditions throughout the day.,clear-day,
Austin,2019-03-27,78.6,50.9,64.6,78.6,50.9,64.6,50.4,62.8,0,0,0,,0,0,20.8,11.4,155.2,1023.6,14.4,9.7,227.7,19.6,8,,2019-03-27T07:26:23,2019-03-27T19:46:43,0.75,Clear,Clear conditions throughout the day.,clear-day,
Austin,2019-03-28,79.5,54.8,66.1,79.5,54.8,66.1,53.8,66.5,0,0,0,,0,0,25,12.7,164.1,1020,44,9.9,185.2,16,8,,2019-03-28T07:25:10,2019-03-28T19:47:20,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2019-03-29,79,62.3,68.8,79,62.3,68.8,58.4,70.7,0,0,0,,0,0,24.2,11.4,169.5,1014.2,65.4,9.8,108.6,9.2,4,,2019-03-29T07:23:57,2019-03-29T19:47:57,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2019-03-30,70.3,52.2,62.7,70.3,52.2,62.7,50.7,66.4,0,0,0,,0,0,29.8,15.9,343.9,1015.7,70.1,9.9,94.6,8.3,3,,2019-03-30T07:22:44,2019-03-30T19:48:34,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2019-03-31,58.3,44.7,50.2,58.3,39.3,47.5,28.8,44.4,0,0,0,,0,0,28.2,17,10.6,1026.2,13.9,9.9,157.1,13.5,6,,2019-03-31T07:21:31,2019-03-31T19:49:11,0.85,Clear,Clear conditions throughout the day.,clear-day,
Austin,2019-04-01,62.3,40.8,50.6,62.3,38.8,50.4,32.3,51.1,0,0,0,,0,0,,5.9,38.5,1024.3,45.4,9.9,189.2,16.2,9,,2019-04-01T07:20:19,2019-04-01T19:49:48,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2019-04-02,73.2,38.6,56.4,73.2,38.6,56.3,34.6,48.6,0,0,0,,0,0,17.8,10.8,163.6,1022.2,14.3,9.9,237,20.4,9,,2019-04-02T07:19:07,2019-04-02T19:50:25,0.91,Clear,Clear conditions throughout the day.,clear-day,
Austin,2019-04-03,69.3,55.4,62.3,69.3,55.4,62.3,53.4,73.2,0.027,100,16.67,rain,0,0,24.8,11.5,148.3,1018.7,86.2,8.6,67.4,5.9,3,,2019-04-03T07:17:55,2019-04-03T19:51:02,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,
Austin,2019-04-04,91,65.4,75.5,88.1,65.4,75.1,61.1,67.7,0.041,100,12.5,rain,0,0,18.3,10,197.2,1013.7,49.1,7.7,243.8,21,10,,2019-04-04T07:16:43,2019-04-04T19:51:38,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,
Austin,2019-04-05,81.1,62.4,70.7,82.3,62.4,70.8,61.6,74.1,0,0,0,,0,0,18.3,11.2,65.1,1013.7,49.8,7.5,165.9,14.4,9,,2019-04-05T07:15:32,2019-04-05T19:52:15,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2019-04-06,72.6,67,70.1,72.6,67,70.1,66.5,88.6,2.846,100,58.33,rain,0,0,31.1,7.2,103.6,1010.6,78.9,5,41.4,3.6,3,,2019-04-06T07:14:20,2019-04-06T19:52:52,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,
Austin,2019-04-07,69.5,63.2,66.1,69.5,63.2,66.1,60.1,81.6,1.297,100,25,rain,0,0,26,14.7,356.4,1011.8,79,6.7,72.8,6.2,5,,2019-04-07T07:13:10,2019-04-07T19:53:29,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,
Austin,2019-04-08,88.2,60.9,71.9,85.7,60.9,71.5,52.7,53.9,0,0,0,,0,0,32,17.8,331.3,1013.6,16.7,9.9,259,22.5,9,,2019-04-08T07:12:00,2019-04-08T19:54:06,0.12,Clear,Clear conditions throughout the day.,clear-day,
Austin,2019-04-09,88.9,57,73.5,87,57,72.9,54.7,55.9,0,0,0,,0,0,19.7,6.5,160.1,1012.2,2.8,9.9,272.9,23.6,9,,2019-04-09T07:10:50,2019-04-09T19:54:43,0.15,Clear,Clear conditions throughout the day.,clear-day,
Austin,2019-04-10,92.5,60.5,76.1,90.7,60.5,75.6,55.6,53.1,0,0,0,,0,0,29.8,15.9,174.7,1003.6,6.5,9.9,273,23.6,9,,2019-04-10T07:09:40,2019-04-10T19:55:21,0.19,Clear,Clear conditions throughout the day.,clear-day,
Austin,2019-04-11,82.6,61.9,71.6,80.1,61.9,71.1,43.1,43.2,0,0,0,,0,0,20.8,10.6,356.3,1003.6,12.4,9.9,228.5,19.5,8,,2019-04-11T07:08:31,2019-04-11T19:55:58,0.22,Clear,Clear conditions throughout the day.,clear-day,
Austin,2019-04-12,78.5,54,65.8,78.5,54,65.8,49.1,56.1,0.008,100,8.33,rain,0,0,19.7,10.3,67.8,1009,32.5,9.7,257.2,22.4,9,,2019-04-12T07:07:23,2019-04-12T19:56:35,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,
Austin,2019-04-13,69,49.3,62.8,69,42.9,62.6,54.2,75,0.587,100,25,rain,0,0,42.4,23.5,313.9,1004.2,62,7.8,185.6,16.1,9,,2019-04-13T07:06:15,2019-04-13T19:57:13,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,
Austin,2019-04-14,74.5,46.6,58.8,74.5,41.7,57.2,38.8,50.5,0,0,0,,0,0,31.7,16.9,306.5,1016.3,9.2,9.9,275.8,23.9,10,,2019-04-14T07:05:07,2019-04-14T19:57:50,0.33,Clear,Clear conditions throughout the day.,clear-day,
Austin,2019-04-15,80.7,50.9,65.9,80.1,50.9,65.8,48.2,55.5,0,0,0,,0,0,21.5,12.4,177.5,1016.2,6.2,9.9,274.5,23.7,10,,2019-04-15T07:04:01,2019-04-15T19:58:28,0.37,Clear,Clear conditions throughout the day.,clear-day,
Austin,2019-04-16,81.2,63.7,71.1,81.9,63.7,71.2,60.4,70.4,0,0,0,,0,0,29.2,15.3,166.8,1014.4,72.8,9.8,167.2,14.3,6,,2019-04-16T07:02:54,2019-04-16T19:59:05,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2019-04-17,82.9,70.2,74.5,87.3,70.2,75.1,68.3,81.6,0.012,100,8.33,rain,0,0,26.9,14.4,166.9,1008,89.3,7.7,119,10.3,7,,2019-04-17T07:01:49,2019-04-17T19:59:43,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,
Austin,2019-04-18,75,60.3,67,75,60.3,67,52.7,65,0.578,100,29.17,rain,0,0,35.3,19,331.7,1008.6,47.9,9.1,219.4,19.1,9,,2019-04-18T07:00:44,2019-04-18T20:00:21,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,
Austin,2019-04-19,75.7,55.6,65.4,75.7,55.6,65.4,38.8,41,0,0,0,,0,0,28.1,16.9,337.1,1017.6,17.5,9.9,289.9,25,10,,2019-04-19T06:59:40,2019-04-19T20:00:59,0.5,Clear,Clear conditions throughout the day.,clear-day,
Austin,2019-04-20,82.3,47.1,65.4,80.9,47.1,65.2,46.2,54.2,0,0,0,,0,0,19.9,10.2,184.3,1017.6,3.1,9.9,288.2,24.9,10,,2019-04-20T06:58:36,2019-04-20T20:01:37,0.54,Clear,Clear conditions throughout the day.,clear-day,
Austin,2019-04-21,83.7,56.4,70,84.2,56.4,70.1,58.6,69.9,0,0,0,,0,0,27.1,15.3,169.7,1014.3,29.9,9.1,271.6,23.3,10,,2019-04-21T06:57:33,2019-04-21T20:02:16,0.57,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,
Austin,2019-04-22,79.2,67,72.6,79.2,67,72.6,61.6,69.5,0,0,0,,0,0,20.8,12.2,155.5,1015.5,63.3,9.9,193.9,16.6,6,,2019-04-22T06:56:31,2019-04-22T20:02:54,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2019-04-23,78.5,67.9,72.1,78.5,67.9,72.1,64.9,78.3,0,0,0,,0,0,21.9,12,146.2,1014,76.2,9.7,85.1,7.5,4,,2019-04-23T06:55:30,2019-04-23T20:03:32,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2019-04-24,70.2,60.5,64.7,70.2,60.5,64.7,61.2,88.3,1.538,100,54.17,rain,0,0,29,11.9,30,1011.1,75.6,7.9,24.8,2.3,1,,2019-04-24T06:54:30,2019-04-24T20:04:11,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,
Austin,2019-04-25,87,56.6,70.1,85.2,56.6,69.7,55.4,65.1,0,0,0,,0,0,24.2,10.8,316.9,1011.6,9.1,9.9,293.6,25.5,10,,2019-04-25T06:53:30,2019-04-25T20:04:50,0.7,Clear,Clear conditions throughout the day.,clear-day,
Austin,2019-04-26,82.5,62.8,71.1,80.9,62.8,71,53.4,56.3,0,0,0,,0,0,20.8,12.5,19,1018.2,3.5,9.9,290.3,25.1,10,,2019-04-26T06:52:31,2019-04-26T20:05:28,0.75,Clear,Clear conditions throughout the day.,clear-day,
Austin,2019-04-27,84.3,58.5,72.1,84.8,58.5,72.3,58.1,63.6,0,0,0,,0,0,25.3,14.3,180.9,1012.8,8.8,9.9,286.3,24.5,9,,2019-04-27T06:51:33,2019-04-27T20:06:07,0.77,Clear,Clear conditions throughout the day.,clear-day,
Austin,2019-04-28,84.7,65.1,73.5,85.6,65.1,73.7,62.4,70.2,0,0,0,,0,0,22.6,12.7,156.7,1012.2,42.4,9.4,255.6,22.1,10,,2019-04-28T06:50:37,2019-04-28T20:06:46,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2019-04-29,82.6,68.7,74.9,84.7,68.7,75.5,65.1,72.5,0,0,0,,0,0,22.6,11.6,158.9,1012,71,9.7,151.8,13,5,,2019-04-29T06:49:41,2019-04-29T20:07:25,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2019-04-30,82.8,74.3,77.8,86.4,74.3,78.4,69.2,75.6,0.014,100,4.17,rain,0,0,29.7,14.8,155.1,1010.9,84.7,8.5,99.5,8.6,6,,2019-04-30T06:48:45,2019-04-30T20:08:04,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,
Austin,2019-05-01,82,75,78,85.2,75,78.9,70.1,77,0.008,100,4.17,rain,0,0,26.8,14.6,150.5,1011.1,75.4,8.8,100.1,8.3,3,,2019-05-01T06:47:51,2019-05-01T20:08:43,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,
Austin,2019-05-02,78.7,63,70,78.7,63,70,64.4,82.9,0.123,100,29.17,rain,0,0,33.3,18.5,73.8,1014.2,70.9,9,101.5,8.8,5,,2019-05-02T06:46:58,2019-05-02T20:09:23,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,
Austin,2019-05-03,80.7,63.6,69.2,83.9,63.6,69.3,65.3,88,3.185,100,54.17,rain,0,0,35.6,9.6,68.8,1012.1,73.5,7.4,110.2,9.4,6,,2019-05-03T06:46:06,2019-05-03T20:10:02,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,
Austin,2019-05-04,81.5,61.1,71,82.4,61.1,71.1,61.5,73.8,0.391,100,12.5,rain,0,0,31.1,11.3,8,1011.1,20.2,9.9,294.1,25.3,10,,2019-05-04T06:45:15,2019-05-04T20:10:41,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,
Austin,2019-05-05,84.9,59.8,73.5,86,59.8,74,62.5,70.3,0,0,0,,0,0,17.2,10,137,1011.3,25,9.7,256.8,22.2,10,,2019-05-05T06:44:25,2019-05-05T20:11:20,0.03,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,
Austin,2019-05-06,75.8,66.3,71.7,75.8,66.3,71.7,66.1,82.7,0,0,0,,0,0,19.7,9.4,156.1,1012.8,48.6,9.2,73.3,6.4,2,,2019-05-06T06:43:37,2019-05-06T20:12:00,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2019-05-07,86.3,68.5,74.8,92.3,68.5,76.2,68.5,81.5,1.3,100,29.17,rain,0,0,34.4,12.2,139,1012,77.1,8.9,163,14.1,6,,2019-05-07T06:42:49,2019-05-07T20:12:39,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,
Austin,2019-05-08,78,66.1,72.1,78,66.1,72.1,67.3,85.1,1.429,100,29.17,rain,0,0,33.1,11.3,162.4,1006,80.6,8.1,110.8,9.5,6,,2019-05-08T06:42:02,2019-05-08T20:13:18,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,
Austin,2019-05-09,86.7,65.1,76.4,92.9,65.1,77.7,69.5,80,0.072,100,8.33,rain,0,0,31.1,12.1,22.2,1008.4,63.7,7.1,132.1,11.3,7,,2019-05-09T06:41:17,2019-05-09T20:13:58,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,
Austin,2019-05-10,67,55.4,61.1,67,55.4,61.1,52.3,72.9,0,0,0,,0,0,26.7,17.7,6.6,1014.9,97.6,9.9,105.3,9.1,5,,2019-05-10T06:40:33,2019-05-10T20:14:37,0.21,Overcast,Cloudy skies throughout the day.,cloudy,
Austin,2019-05-11,65.4,57.4,61.1,65.4,57.4,61.1,56.4,84.7,0.12,100,33.33,rain,0,0,,7.6,346.9,1012.9,91.9,8.1,67.5,5.9,4,,2019-05-11T06:39:50,2019-05-11T20:15:16,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,
Austin,2019-05-12,78.8,60.3,69,78.8,60.3,69,55.9,65.1,0,0,0,,0,0,26.4,11,11.7,1012.1,36.5,9.9,266.7,23.1,10,,2019-05-12T06:39:08,2019-05-12T20:15:55,0.28,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,
Austin,2019-05-13,83.1,56.5,70.4,82.3,56.5,70.3,56,63.7,0,0,0,,0,0,17.2,12,101.4,1013.4,6.1,9.9,315.2,27.4,10,,2019-05-13T06:38:27,2019-05-13T20:16:34,0.31,Clear,Clear conditions throughout the day.,clear-day,
Austin,2019-05-14,80.6,62.5,73.3,81.7,62.5,73.4,61.4,67.9,0,0,0,,0,0,17.2,9.6,68.3,1014.8,43.4,9.9,210,18.2,10,,2019-05-14T06:37:48,2019-05-14T20:17:13,0.35,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,
Austin,2019-05-15,85.3,64.8,75.2,86.4,64.8,75.6,63,68.2,0,0,0,,0,0,,7.9,127.4,1015.5,25.3,9.7,294.5,25.3,10,,2019-05-15T06:37:10,2019-05-15T20:17:52,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2019-05-16,86.4,65.8,76.3,87.5,65.8,76.8,64.6,69.3,0,0,0,,0,0,18.3,10.8,156,1014.5,41.8,9.6,273.6,23.6,9,,2019-05-16T06:36:33,2019-05-16T20:18:30,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2019-05-17,88.6,73.2,79.6,93.6,73.2,81.4,69.4,72.2,0,0,0,,0,0,26.4,13.1,158.7,1009.3,74.3,9.8,197.4,16.9,9,,2019-05-17T06:35:58,2019-05-17T20:19:08,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2019-05-18,85.5,76.3,79.5,93.3,76.3,81.7,72.9,80.6,0.11,100,20.83,rain,0,0,30.5,13.5,166.5,1005.3,83.3,7.8,97.8,8.4,7,,2019-05-18T06:35:24,2019-05-18T20:19:46,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,
Austin,2019-05-19,91,75.8,82.9,97.1,75.8,86.2,72.5,72.4,0,0,0,,0,0,17.2,9.9,154,1008.8,56.3,6.6,257.7,22.4,9,,2019-05-19T06:34:51,2019-05-19T20:20:24,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2019-05-20,89.5,77.2,81.7,96,77.2,84.3,71.7,72.9,0,0,0,,0,0,32.8,16.8,154.8,1007.1,68,8.6,172.3,14.8,7,,2019-05-20T06:34:20,2019-05-20T20:21:02,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2019-05-21,87,65.9,78.4,85.1,65.9,78.1,62.2,60.6,0.154,100,8.33,rain,0,0,29.9,14.6,158.8,1003.4,58.6,9.5,239.8,20.8,9,,2019-05-21T06:33:49,2019-05-21T20:21:39,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,
Austin,2019-05-22,90.4,74.3,82.5,97,74.3,85.9,69.9,66.8,0,0,0,,0,0,29.6,15.2,161.2,1006.5,65.6,8.7,258.9,22.4,10,,2019-05-22T06:33:21,2019-05-22T20:22:16,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2019-05-23,91.9,76.1,83.1,99,76.1,87.1,72,70.4,0,0,0,,0,0,28.4,15.8,149.2,1012.1,62,9.5,265.9,23,10,,2019-05-23T06:32:53,2019-05-23T20:22:53,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2019-05-24,89.6,76.9,82.3,93.6,76.9,84.3,69.7,67.1,0,0,0,,0,0,28.5,17.7,150,1013.7,59.5,9.9,199.6,17.3,7,,2019-05-24T06:32:27,2019-05-24T20:23:29,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2019-05-25,89.9,75.3,81.3,95.5,75.3,83.2,69.3,68.4,0,0,0,,0,0,26.3,15.7,146.7,1014.8,62,9.8,200.2,17.4,7,,2019-05-25T06:32:03,2019-05-25T20:24:05,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2019-05-26,89.9,74.4,81.2,92.5,74.4,82.3,67.8,66,0,0,0,,0,0,22.6,16.3,160.2,1015.3,59.8,9.8,259.1,22.3,8,,2019-05-26T06:31:40,2019-05-26T20:24:40,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2019-05-27,88.9,73.7,80.1,91.1,73.7,81.6,68.3,68.7,0,0,0,,0,0,25.3,13,164.1,1011.4,56.5,9.8,194.1,16.6,7,,2019-05-27T06:31:18,2019-05-27T20:25:15,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2019-05-28,86.7,73.9,80.2,92,73.9,82.4,70.1,72.2,0,0,0,,0,0,29.6,14,171.5,1007.1,59.1,9.7,121.4,10.3,4,,2019-05-28T06:30:58,2019-05-28T20:25:49,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2019-05-29,90.4,78.2,82.9,97.4,78.2,86.4,72,70.7,0,0,0,,0,0,29,13.4,169.8,1005.9,69.6,9.8,167.8,14.3,10,,2019-05-29T06:30:39,2019-05-29T20:26:23,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2019-05-30,84.4,71.9,77.6,89.3,71.9,78.8,70.3,79.1,0.385,100,25,rain,0,0,28.9,11.7,37.9,1011.9,71.8,8.8,192.4,16.6,8,,2019-05-30T06:30:21,2019-05-30T20:26:57,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,
Austin,2019-05-31,89.8,72.2,80.9,94.3,72.2,83.1,69.7,70.7,0,0,0,,0,0,17.2,9.1,49.2,1013.9,35.6,9.2,238.5,20.6,9,,2019-05-31T06:30:05,2019-05-31T20:27:29,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2019-06-01,91,75.5,82.8,97.8,75.5,85.8,70.9,69.1,0,0,0,,0,0,19.7,10,153.6,1012.9,48.6,9.6,268.1,23.2,8,,2019-06-01T06:29:51,2019-06-01T20:28:02,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2019-06-02,92.4,73.7,83.5,97.6,73.7,86.5,70.7,67.4,0,0,0,,0,0,19.7,8.3,146.8,1012.3,45.4,9.6,283.8,24.7,10,,2019-06-02T06:29:37,2019-06-02T20:28:33,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2019-06-03,92.1,74,83.6,97.2,74,87.3,71.5,68.8,0,0,0,,0,0,17.2,10,160.6,1012.9,37.2,9.8,230.5,19.8,7,,2019-06-03T06:29:26,2019-06-03T20:29:04,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
Austin,2019-06-04,83.4,74.2,78.3,88.9,74.2,80.1,72.2,82.1,0.121,100,20.83,rain,0,0,22.8,11.1,127.5,1013.2,49.1,9.4,73.1,6.2,4,,2019-06-04T06:29:15,2019-06-04T20:29:34,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,
Austin,2019-06-05,89.5,75,80.2,97.6,75,82.8,72.8,79.7,0.004,100,16.67,rain,0,0,23,8.4,43.4,1009.2,63.2,9.2,236.9,20.2,10,,2019-06-05T06:29:06,2019-06-05T20:30:03,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,
Austin,2019-06-06,89.7,68.2,77.3,96.6,68.2,78.9,69.2,77.4,0.689,100,29.17,rain,0,0,41.1,14.9,351.7,1007.8,34.6,9.5,235.6,20.4,10,,2019-06-06T06:28:59,2019-06-06T20:30:32,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,
Austin,2019-06-07,94,71.6,82.4,96.8,71.6,83.7,66.8,62.9,0,0,0,,0,0,20.8,9,331.8,1007.3,10.1,9.9,308.1,26.5,10,,2019-06-07T06:28:53,2019-06-07T20:30:59,0.15,Clear,Clear conditions throughout the day.,clear-day,
